YEAR,MO,DY,YB,HR,,ROOM-T,CLOD-S,RHEX-S,AHEX-S,FS,ROOM-H,CLOD-L,RHEX-L,AHEX-L,FL,MRT'
   0, 1, 1,8, 1,0, 22.68, -22.2,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 22.00
   0, 1, 1,8, 2,0, 21.56, -23.3,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 20.90
   0, 1, 1,8, 3,0, 20.80, -24.5,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 20.20
   0, 1, 1,8, 4,0, 20.23, -25.6,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 19.71
   0, 1, 1,8, 5,0, 19.77, -26.8,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 19.32
   0, 1, 1,8, 6,0, 19.37, -28.0,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 18.98
   0, 1, 1,8, 7,0, 19.01, -29.1,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 18.66
   0, 1, 1,8, 8,0, 18.68, -30.2,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 18.36
   0, 1, 1,8, 9,0, 22.00,  20.9,  -3.8,  -3.8,10,  6.66,   0.5,   1.9,   1.9,10, 22.66
   0, 1, 1,8,10,0, 22.00,  72.6,  74.8,  74.8,10,  6.66,   0.9,   1.1,   1.1,10, 27.27
   0, 1, 1,8,11,0, 22.00,  72.8,  76.8,  73.7,10,  6.66,   0.9,   1.0,  -0.8,10, 27.30
   0, 1, 1,8,12,0, 22.00,  72.8,  77.1,  74.1,10,  6.66,   0.9,   0.9,  -0.8,10, 27.26
   0, 1, 1,8,13,0, 22.00,  72.8,  77.3,  74.3,10,  6.66,   0.9,   0.9,  -0.6,10, 27.23
   0, 1, 1,8,14,0, 22.00,  72.8,  77.5,  74.3,10,  6.66,   0.9,   0.9,  -0.4,10, 27.21
   0, 1, 1,8,15,0, 22.00,  72.8,  77.7,  74.4,10,  6.66,   0.9,   0.9,  -0.3,10, 27.20
   0, 1, 1,8,16,0, 22.00,  62.4,  67.3,  64.0,10,  6.66,   0.8,   0.8,  -0.3,10, 26.50
   0, 1, 1,8,17,0, 22.00,  51.8,  56.8,  53.5,10,  6.66,   0.7,   0.7,  -0.3,10, 25.79
   0, 1, 1,8,18,0, 22.00,  51.5,  56.5,  53.4,10,  6.66,   0.7,   0.7,  -0.3,10, 25.77
   0, 1, 1,8,19,0, 22.00,  51.1,  56.2,  53.2,10,  6.66,   0.7,   0.7,  -0.4,10, 25.74
   0, 1, 1,8,20,0, 22.00,  50.7,  55.9,  53.0,10,  6.66,   0.7,   0.7,  -0.5,10, 25.72
   0, 1, 1,8,21,0, 25.62,  50.4,   0.0,   0.0, 9,  6.70,   0.7,   0.0,   0.0, 9, 26.82
   0, 1, 1,8,22,0, 25.90,  24.1,   0.0,   0.0, 9,  6.72,   0.5,   0.0,   0.0, 9, 26.46
   0, 1, 1,8,23,0, 24.50,  -2.4,   0.0,   0.0, 9,  6.73,   0.3,   0.0,   0.0, 9, 24.40
   0, 1, 1,8,24,0, 22.76, -18.7,   0.0,   0.0, 9,  6.74,   0.1,   0.0,   0.0, 9, 22.25
   0, 1, 2,8, 1,0, 20.74, -35.2,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 19.89
   0, 1, 2,8, 2,0, 19.51, -36.1,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 18.72
   0, 1, 2,8, 3,0, 18.67, -37.0,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 17.97
   0, 1, 2,8, 4,0, 18.04, -38.0,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 17.43
   0, 1, 2,8, 5,0, 17.53, -39.0,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 17.01
   0, 1, 2,8, 6,0, 17.09, -40.0,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 16.64
   0, 1, 2,8, 7,0, 16.70, -40.9,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 16.30
   0, 1, 2,8, 8,0, 16.34, -41.7,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 15.99
   0, 1, 2,8, 9,0, 21.24,   9.8, -28.2, -28.2,10,  6.66,   0.5,   1.9,   1.9,10, 20.78
   0, 1, 2,8,10,0, 22.00,  61.8,  52.1,  52.1,10,  6.66,   0.9,   1.1,   1.1,10, 26.20
   0, 1, 2,8,11,0, 22.00,  62.3,  61.7,  59.1,10,  6.66,   0.9,   1.0,   0.1,10, 26.53
   0, 1, 2,8,12,0, 22.00,  63.1,  63.6,  61.0,10,  6.66,   0.9,   0.9,   0.2,10, 26.52
   0, 1, 2,8,13,0, 22.00,  63.8,  65.0,  62.4,10,  6.66,   0.9,   0.9,   0.2,10, 26.52
   0, 1, 2,8,14,0, 22.00,  64.5,  66.1,  63.5,10,  6.66,   0.9,   0.9,   0.0,10, 26.53
   0, 1, 2,8,15,0, 22.00,  65.2,  67.2,  64.7,10,  6.66,   0.9,   0.9,   0.1,10, 26.56
   0, 1, 2,8,16,0, 22.00,  55.6,  57.9,  55.4,10,  6.66,   0.8,   0.8,   0.1,10, 25.91
   0, 1, 2,8,17,0, 22.00,  45.6,  48.3,  45.8,10,  6.66,   0.7,   0.7,   0.0,10, 25.25
   0, 1, 2,8,18,0, 22.00,  46.0,  48.9,  46.4,10,  6.66,   0.7,   0.7,   0.1,10, 25.28
   0, 1, 2,8,19,0, 22.00,  46.4,  49.5,  47.1,10,  6.66,   0.7,   0.7,   0.2,10, 25.31
   0, 1, 2,8,20,0, 22.00,  46.8,  50.1,  47.6,10,  6.66,   0.7,   0.7,   0.3,10, 25.34
   0, 1, 2,8,21,0, 25.30,  47.2,   0.0,   0.0, 9,  6.70,   0.7,   0.0,   0.0, 9, 26.39
   0, 1, 2,8,22,0, 25.44,  21.5,   0.0,   0.0, 9,  6.72,   0.5,   0.0,   0.0, 9, 25.92
   0, 1, 2,8,23,0, 24.00,  -4.5,   0.0,   0.0, 9,  6.73,   0.3,   0.0,   0.0, 9, 23.83
   0, 1, 2,8,24,0, 22.25, -20.4,   0.0,   0.0, 9,  6.74,   0.1,   0.0,   0.0, 9, 21.70
   0, 1, 3,2, 1,0, 20.24, -36.5,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 19.37
   0, 1, 3,2, 2,0, 19.04, -37.1,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 18.24
   0, 1, 3,2, 3,0, 18.23, -37.7,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 17.54
   0, 1, 3,2, 4,0, 17.65, -38.3,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 17.06
   0, 1, 3,2, 5,0, 17.20, -38.9,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 16.70
   0, 1, 3,2, 6,0, 16.82, -39.4,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 16.40
   0, 1, 3,2, 7,0, 16.49, -39.9,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 16.14
   0, 1, 3,2, 8,0, 16.21, -40.2,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 15.90
   0, 1, 3,2, 9,0, 21.19,  11.6, -28.4, -28.4,10,  6.66,   0.5,   1.9,   1.9,10, 20.77
   0, 1, 3,2,10,0, 22.00,  64.1,  52.4,  52.4,10,  6.66,   0.9,   1.1,   1.1,10, 26.27
   0, 1, 3,2,11,0, 22.00,  65.1,  63.1,  60.2,10,  6.66,   0.9,   1.0,  -0.6,10, 26.65
   0, 1, 3,2,12,0, 22.00,  51.9,  51.1,  48.3,10,  6.66,   0.9,   0.9,  -0.6,10, 25.71
   0, 1, 3,2,13,0, 22.00,  38.4,  38.4,  35.7,10,  6.66,   0.9,   0.9,  -0.5,10, 24.76
   0, 1, 3,2,14,0, 22.00,  39.9,  40.4,  37.9,10,  6.66,   0.9,   0.9,  -0.4,10, 24.83
   0, 1, 3,2,15,0, 22.00,  41.7,  42.7,  40.2,10,  6.66,   0.9,   0.9,  -0.3,10, 24.93
   0, 1, 3,2,16,0, 22.00,  55.7,  57.1,  54.7,10,  6.66,   0.9,   0.9,  -0.2,10, 25.86
   0, 1, 3,2,17,0, 22.00,  69.7,  71.4,  69.0,10,  6.66,   0.9,   0.9,  -0.1,10, 26.79
   0, 1, 3,2,18,0, 22.00,  44.8,  46.8,  44.2,10,  6.66,   0.7,   0.7,  -0.3,10, 25.14
   0, 1, 3,2,19,0, 22.00,  19.4,  21.7,  19.1,10,  6.66,   0.5,   0.5,  -0.6,10, 23.46
   0, 1, 3,2,20,0, 22.00,  19.7,  22.2,  19.4,10,  6.66,   0.5,   0.5,  -0.6,10, 23.49
   0, 1, 3,2,21,0, 22.11,  -1.1,   0.0,   0.0, 9,  6.68,   0.3,   0.0,   0.0, 9, 22.16
   0, 1, 3,2,22,0, 20.81, -22.1,   0.0,   0.0, 9,  6.68,   0.1,   0.0,   0.0, 9, 20.41
   0, 1, 3,2,23,0, 20.09, -22.6,   0.0,   0.0, 9,  6.68,   0.1,   0.0,   0.0, 9, 19.70
   0, 1, 3,2,24,0, 19.27, -28.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.80
   0, 1, 4,3, 1,0, 18.40, -34.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.87
   0, 1, 4,3, 2,0, 17.82, -34.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.35
   0, 1, 4,3, 3,0, 17.38, -35.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.97
   0, 1, 4,3, 4,0, 17.03, -35.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.68
   0, 1, 4,3, 5,0, 16.73, -36.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.43
   0, 1, 4,3, 6,0, 16.46, -36.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.19
   0, 1, 4,3, 7,0, 16.21, -37.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 15.98
   0, 1, 4,3, 8,0, 16.00, -37.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 15.78
   0, 1, 4,3, 9,0, 21.10,  14.4, -29.4, -29.4,10,  6.66,   0.5,   0.9,   0.9,10, 20.71
   0, 1, 4,3,10,0, 22.00,  66.9,  51.4,  51.4,10,  6.66,   0.9,   1.0,   1.0,10, 26.28
   0, 1, 4,3,11,0, 22.00,  68.2,  63.3,  60.7,10,  6.66,   0.9,   0.9,  -0.9,10, 26.71
   0, 1, 4,3,12,0, 22.00,  55.6,  52.3,  49.9,10,  6.66,   0.9,   0.9,  -1.0,10, 25.82
   0, 1, 4,3,13,0, 22.00,  43.9,  41.5,  39.2,10,  6.66,   0.9,   0.9,  -1.2,10, 24.99
   0, 1, 4,3,14,0, 22.00,  47.0,  45.4,  43.1,10,  6.66,   0.9,   0.9,  -1.2,10, 25.17
   0, 1, 4,3,15,0, 22.00,  50.6,  49.5,  47.3,10,  6.66,   0.9,   0.9,  -1.2,10, 25.40
   0, 1, 4,3,16,0, 22.00,  52.9,  52.4,  50.1,10,  6.66,   0.9,   0.9,  -1.0,10, 25.56
   0, 1, 4,3,17,0, 22.00,  66.5,  66.5,  64.0,10,  6.66,   0.9,   0.9,  -1.0,10, 26.47
   0, 1, 4,3,18,0, 22.00,  54.6,  55.0,  52.3,10,  6.66,   0.7,   0.7,  -1.2,10, 25.69
   0, 1, 4,3,19,0, 22.00,  29.7,  30.5,  27.7,10,  6.66,   0.5,   0.5,  -1.4,10, 24.05
   0, 1, 4,3,20,0, 22.00,  30.3,  31.4,  28.5,10,  6.66,   0.5,   0.5,  -1.5,10, 24.10
   0, 1, 4,3,21,0, 22.72,   9.7,   0.0,   0.0, 9,  6.68,   0.3,   0.0,   0.0, 9, 22.97
   0, 1, 4,3,22,0, 21.76, -11.4,   0.0,   0.0, 9,  6.68,   0.1,   0.0,   0.0, 9, 21.55
   0, 1, 4,3,23,0, 21.25, -12.0,   0.0,   0.0, 9,  6.68,   0.1,   0.0,   0.0, 9, 21.03
   0, 1, 4,3,24,0, 20.57, -17.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 20.25
   0, 1, 5,4, 1,0, 19.80, -23.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.38
   0, 1, 5,4, 2,0, 19.28, -24.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.90
   0, 1, 5,4, 3,0, 18.88, -25.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.54
   0, 1, 5,4, 4,0, 18.55, -26.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.25
   0, 1, 5,4, 5,0, 18.27, -27.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.00
   0, 1, 5,4, 6,0, 18.00, -28.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.76
   0, 1, 5,4, 7,0, 17.75, -29.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.53
   0, 1, 5,4, 8,0, 17.53, -29.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.32
   0, 1, 5,4, 9,0, 21.87,  21.8, -17.8, -17.8,10,  6.66,   0.5,   0.9,   0.9,10, 22.00
   0, 1, 5,4,10,0, 22.00,  73.8,  67.9,  67.9,10,  6.66,   0.9,   1.0,   1.0,10, 27.04
   0, 1, 5,4,11,0, 22.00,  60.2,  58.1,  55.2,10,  6.66,   0.9,   0.9,  -1.1,10, 26.20
   0, 1, 5,4,12,0, 22.00,  46.7,  45.6,  42.9,10,  6.66,   0.9,   0.9,  -1.1,10, 25.26
   0, 1, 5,4,13,0, 22.00,  48.7,  48.2,  45.6,10,  6.66,   0.9,   0.9,  -1.1,10, 25.36
   0, 1, 5,4,14,0, 22.00,  51.9,  51.9,  49.4,10,  6.66,   0.9,   0.9,  -1.1,10, 25.55
   0, 1, 5,4,15,0, 22.00,  54.5,  55.0,  52.5,10,  6.66,   0.9,   0.9,  -1.2,10, 25.73
   0, 1, 5,4,16,0, 22.00,  55.7,  56.6,  54.0,10,  6.66,   0.9,   0.9,  -1.2,10, 25.81
   0, 1, 5,4,17,0, 22.00,  69.3,  70.6,  67.9,10,  6.66,   0.9,   0.9,  -1.1,10, 26.72
   0, 1, 5,4,18,0, 22.00,  57.4,  58.9,  56.1,10,  6.66,   0.7,   0.7,  -1.3,10, 25.94
   0, 1, 5,4,19,0, 22.00,  32.2,  34.1,  31.0,10,  6.66,   0.5,   0.5,  -1.3,10, 24.28
   0, 1, 5,4,20,0, 22.00,  32.5,  34.6,  31.4,10,  6.66,   0.5,   0.5,  -1.2,10, 24.31
   0, 1, 5,4,21,0, 22.91,  11.6,   0.0,   0.0, 9,  6.68,   0.3,   0.0,   0.0, 9, 23.21
   0, 1, 5,4,22,0, 22.03,  -9.7,   0.0,   0.0, 9,  6.68,   0.1,   0.0,   0.0, 9, 21.87
   0, 1, 5,4,23,0, 21.56, -10.5,   0.0,   0.0, 9,  6.68,   0.1,   0.0,   0.0, 9, 21.37
   0, 1, 5,4,24,0, 20.89, -16.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 20.59
   0, 1, 6,5, 1,0, 20.11, -22.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.71
   0, 1, 6,5, 2,0, 19.59, -23.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.22
   0, 1, 6,5, 3,0, 19.19, -24.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.85
   0, 1, 6,5, 4,0, 18.86, -25.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.56
   0, 1, 6,5, 5,0, 18.57, -26.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.30
   0, 1, 6,5, 6,0, 18.31, -27.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.07
   0, 1, 6,5, 7,0, 18.06, -28.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.84
   0, 1, 6,5, 8,0, 17.84, -28.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.64
   0, 1, 6,5, 9,0, 22.00,  22.8, -15.1, -15.1,10,  6.66,   0.5,   0.9,   0.9,10, 22.25
   0, 1, 6,5,10,0, 22.00,  74.9,  71.3,  71.3,10,  6.66,   0.9,   1.0,   1.0,10, 27.19
   0, 1, 6,5,11,0, 22.00,  75.8,  74.8,  71.7,10,  6.66,   0.9,   0.9,  -1.5,10, 27.28
   0, 1, 6,5,12,0, 22.00,  62.9,  62.7,  59.7,10,  6.66,   0.9,   0.9,  -1.6,10, 26.37
   0, 1, 6,5,13,0, 22.00,  51.1,  51.4,  48.6,10,  6.66,   0.9,   0.9,  -1.7,10, 25.56
   0, 1, 6,5,14,0, 22.00,  53.7,  54.4,  51.8,10,  6.66,   0.9,   0.9,  -1.7,10, 25.72
   0, 1, 6,5,15,0, 22.00,  68.6,  69.8,  67.1,10,  6.66,   0.9,   0.9,  -1.7,10, 26.70
   0, 1, 6,5,16,0, 22.00,  83.2,  84.8,  81.9,10,  6.66,   0.9,   0.9,  -1.7,10, 27.67
   0, 1, 6,5,17,0, 22.00,  84.4,  86.3,  83.4,10,  6.66,   0.9,   0.9,  -1.6,10, 27.76
   0, 1, 6,5,18,0, 22.00,  59.3,  61.4,  58.4,10,  6.66,   0.7,   0.7,  -1.8,10, 26.10
   0, 1, 6,5,19,0, 22.00,  33.6,  36.0,  32.7,10,  6.66,   0.5,   0.5,  -1.9,10, 24.40
   0, 1, 6,5,20,0, 22.00,  33.4,  36.0,  32.7,10,  6.66,   0.5,   0.5,  -1.9,10, 24.40
   0, 1, 6,5,21,0, 22.98,  12.3,   0.0,   0.0, 9,  6.68,   0.3,   0.0,   0.0, 9, 23.31
   0, 1, 6,5,22,0, 22.13,  -9.3,   0.0,   0.0, 9,  6.68,   0.1,   0.0,   0.0, 9, 21.98
   0, 1, 6,5,23,0, 21.66, -10.3,   0.0,   0.0, 9,  6.68,   0.1,   0.0,   0.0, 9, 21.48
   0, 1, 6,5,24,0, 20.98, -16.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 20.68
   0, 1, 7,6, 1,0, 20.18, -22.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.77
   0, 1, 7,6, 2,0, 19.63, -24.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.25
   0, 1, 7,6, 3,0, 19.19, -25.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.85
   0, 1, 7,6, 4,0, 18.83, -26.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.51
   0, 1, 7,6, 5,0, 18.50, -27.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.21
   0, 1, 7,6, 6,0, 18.19, -28.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.92
   0, 1, 7,6, 7,0, 17.90, -29.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.65
   0, 1, 7,6, 8,0, 17.63, -30.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.40
   0, 1, 7,6, 9,0, 21.90,  20.6, -17.5, -17.5,10,  6.66,   0.5,   0.9,   0.9,10, 22.02
   0, 1, 7,6,10,0, 22.00,  72.7,  68.3,  68.3,10,  6.66,   0.9,   1.0,   1.0,10, 27.03
   0, 1, 7,6,11,0, 22.00,  73.6,  72.6,  69.6,10,  6.66,   0.9,   0.9,  -1.5,10, 27.15
   0, 1, 7,6,12,0, 22.00,  60.7,  60.5,  57.7,10,  6.66,   0.9,   0.9,  -1.5,10, 26.24
   0, 1, 7,6,13,0, 22.00,  48.9,  49.3,  46.6,10,  6.66,   0.9,   0.9,  -1.5,10, 25.43
   0, 1, 7,6,14,0, 22.00,  52.3,  53.1,  50.5,10,  6.66,   0.9,   0.9,  -1.5,10, 25.63
   0, 1, 7,6,15,0, 22.00,  54.7,  56.0,  53.4,10,  6.66,   0.9,   0.9,  -1.6,10, 25.79
   0, 1, 7,6,16,0, 22.00,  47.7,  49.3,  46.6,10,  6.66,   0.8,   0.8,  -1.7,10, 25.32
   0, 1, 7,6,17,0, 22.00,  51.1,  53.1,  50.3,10,  6.66,   0.7,   0.7,  -1.7,10, 25.56
   0, 1, 7,6,18,0, 22.00,  63.0,  65.2,  62.4,10,  6.66,   0.7,   0.7,  -1.6,10, 26.36
   0, 1, 7,6,19,0, 22.00,  64.1,  66.5,  63.6,10,  6.66,   0.7,   0.7,  -1.6,10, 26.43
   0, 1, 7,6,20,0, 22.00,  64.8,  67.4,  64.5,10,  6.66,   0.7,   0.7,  -1.6,10, 26.49
   0, 1, 7,6,21,0, 26.43,  65.2,   0.0,   0.0, 9,  6.70,   0.7,   0.0,   0.0, 9, 27.90
   0, 1, 7,6,22,0, 27.20,  39.4,   0.0,   0.0, 9,  6.72,   0.5,   0.0,   0.0, 9, 28.02
   0, 1, 7,6,23,0, 26.14,  13.3,   0.0,   0.0, 9,  6.73,   0.3,   0.0,   0.0, 9, 26.29
   0, 1, 7,6,24,0, 24.65,  -2.8,   0.0,   0.0, 9,  6.74,   0.1,   0.0,   0.0, 9, 24.35
   0, 1, 8,7, 1,0, 22.81, -19.2,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 22.14
   0, 1, 8,7, 2,0, 21.73, -20.1,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 21.09
   0, 1, 8,7, 3,0, 21.00, -21.2,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 20.43
   0, 1, 8,7, 4,0, 20.47, -22.4,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 19.97
   0, 1, 8,7, 5,0, 20.04, -23.5,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 19.61
   0, 1, 8,7, 6,0, 19.67, -24.7,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 19.29
   0, 1, 8,7, 7,0, 19.33, -25.9,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 18.99
   0, 1, 8,7, 8,0, 19.02, -26.9,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 18.72
   0, 1, 8,7, 9,0, 22.00,  24.3,   1.8,   1.8,10,  6.66,   0.5,   1.9,   1.9,10, 22.93
   0, 1, 8,7,10,0, 22.00,  76.1,  77.9,  77.9,10,  6.66,   0.9,   1.1,   1.1,10, 27.44
   0, 1, 8,7,11,0, 22.00,  76.7,  80.1,  77.3,10,  6.66,   0.9,   1.0,  -1.0,10, 27.50
   0, 1, 8,7,12,0, 22.00,  63.5,  67.2,  64.6,10,  6.66,   0.9,   0.9,  -0.9,10, 26.59
   0, 1, 8,7,13,0, 22.00,  51.3,  55.3,  52.7,10,  6.66,   0.9,   0.9,  -0.9,10, 25.75
   0, 1, 8,7,14,0, 22.00,  53.7,  57.8,  55.5,10,  6.66,   0.9,   0.9,  -1.0,10, 25.90
   0, 1, 8,7,15,0, 22.00,  68.5,  72.8,  70.4,10,  6.66,   0.9,   0.9,  -1.1,10, 26.87
   0, 1, 8,7,16,0, 22.00,  72.6,  77.1,  74.5,10,  6.66,   0.8,   0.8,  -1.2,10, 27.14
   0, 1, 8,7,17,0, 22.00,  63.3,  67.8,  65.2,10,  6.66,   0.7,   0.7,  -1.4,10, 26.52
   0, 1, 8,7,18,0, 22.00,  64.0,  68.6,  65.8,10,  6.66,   0.7,   0.7,  -1.5,10, 26.57
   0, 1, 8,7,19,0, 22.00,  64.4,  69.1,  66.2,10,  6.66,   0.7,   0.7,  -1.5,10, 26.60
   0, 1, 8,7,20,0, 22.00,  64.7,  69.4,  66.4,10,  6.66,   0.7,   0.7,  -1.4,10, 26.62
   0, 1, 8,7,21,0, 26.53,  64.7,   0.0,   0.0, 9,  6.70,   0.7,   0.0,   0.0, 9, 28.02
   0, 1, 8,7,22,0, 27.31,  38.6,   0.0,   0.0, 9,  6.72,   0.5,   0.0,   0.0, 9, 28.16
   0, 1, 8,7,23,0, 26.25,  12.1,   0.0,   0.0, 9,  6.73,   0.3,   0.0,   0.0, 9, 26.40
   0, 1, 8,7,24,0, 24.72,  -4.3,   0.0,   0.0, 9,  6.74,   0.1,   0.0,   0.0, 9, 24.43
   0, 1, 9,8, 1,0, 22.85, -20.9,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 22.17
   0, 1, 9,8, 2,0, 21.73, -22.1,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 21.08
   0, 1, 9,8, 3,0, 20.97, -23.2,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 20.38
   0, 1, 9,8, 4,0, 20.40, -24.4,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 19.89
   0, 1, 9,8, 5,0, 19.95, -25.5,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 19.50
   0, 1, 9,8, 6,0, 19.56, -26.7,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 19.17
   0, 1, 9,8, 7,0, 19.21, -27.8,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 18.87
   0, 1, 9,8, 8,0, 18.90, -28.6,   0.0,   0.0, 9,  6.74,   0.0,   0.0,   0.0, 9, 18.59
   0, 1, 9,8, 9,0, 22.00,  22.7,   0.0,   0.0,10,  6.66,   0.5,   1.9,   1.9,10, 22.85
   0, 1, 9,8,10,0, 22.00,  74.7,  77.2,  77.2,10,  6.66,   0.9,   1.1,   1.1,10, 27.41
   0, 1, 9,8,11,0, 22.00,  75.5,  79.6,  76.6,10,  6.66,   0.9,   1.0,  -1.3,10, 27.48
   0, 1, 9,8,12,0, 22.00,  62.5,  67.0,  64.1,10,  6.66,   0.9,   0.9,  -1.4,10, 26.58
   0, 1, 9,8,13,0, 22.00,  50.7,  55.3,  52.7,10,  6.66,   0.9,   0.9,  -1.4,10, 25.76
   0, 1, 9,8,14,0, 22.00,  54.4,  59.1,  56.6,10,  6.66,   0.9,   0.9,  -1.6,10, 25.99
   0, 1, 9,8,15,0, 22.00,  57.7,  62.6,  60.1,10,  6.66,   0.9,   0.9,  -1.6,10, 26.20
   0, 1, 9,8,16,0, 22.00,  51.9,  56.9,  54.4,10,  6.66,   0.8,   0.8,  -1.5,10, 25.81
   0, 1, 9,8,17,0, 22.00,  54.7,  59.7,  57.1,10,  6.66,   0.7,   0.7,  -1.5,10, 25.98
   0, 1, 9,8,18,0, 22.00,  65.2,  70.3,  67.6,10,  6.66,   0.7,   0.7,  -1.5,10, 26.68
   0, 1, 9,8,19,0, 22.00,  66.3,  71.5,  68.6,10,  6.66,   0.7,   0.7,  -1.5,10, 26.76
