窓の熱貫流率と遮蔽係数（単板ガラス・ブラインド室内側）
106
2,20,3.5,0.050,0.798,2.9,0.290,0.233,2.9,0.371,0.214,2.9,0.437,0.205
3,20,3.5,0.056,0.779,2.9,0.293,0.230,2.9,0.369,0.210,2.9,0.432,0.201
4,20,3.5,0.073,0.728,2.9,0.297,0.218,2.9,0.365,0.201,2.9,0.422,0.192
5,20,3.5,0.086,0.679,2.9,0.299,0.207,2.9,0.360,0.191,2.9,0.409,0.183
6,20,3.5,0.098,0.635,2.9,0.302,0.197,2.9,0.354,0.183,2.9,0.399,0.175
7,20,3.5,0.110,0.593,2.9,0.303,0.187,2.9,0.350,0.174,2.9,0.387,0.168
8,20,3.5,0.121,0.557,2.9,0.304,0.179,2.9,0.346,0.167,2.9,0.379,0.161
9,30,2.4,0.046,0.757,2.1,0.294,0.238,2.1,0.371,0.216,2.1,0.434,0.205
10,30,2.4,0.071,0.679,2.1,0.302,0.217,2.1,0.366,0.199,2.1,0.416,0.190
11,30,2.4,0.079,0.656,2.1,0.303,0.211,2.1,0.363,0.194,2.1,0.411,0.185
12,30,2.4,0.096,0.597,2.1,0.306,0.195,2.1,0.357,0.181,2.1,0.397,0.173
13,30,2.4,0.111,0.539,2.1,0.304,0.182,2.1,0.346,0.168,2.1,0.379,0.161
14,30,2.4,0.122,0.493,2.1,0.302,0.169,2.1,0.336,0.158,2.1,0.365,0.152
15,30,2.4,0.133,0.448,2.1,0.297,0.158,2.1,0.327,0.147,2.1,0.349,0.143
16,30,2.4,0.141,0.410,2.1,0.294,0.147,2.1,0.318,0.139,2.1,0.336,0.135
17,20,3.5,0.063,0.723,2.9,0.283,0.215,2.9,0.353,0.198,2.9,0.409,0.190
18,20,3.5,0.089,0.643,2.9,0.291,0.198,2.9,0.347,0.183,2.9,0.394,0.175
19,40,3.5,0.077,0.602,2.9,0.262,0.184,2.9,0.317,0.169,2.9,0.361,0.162
20,40,3.5,0.091,0.528,2.9,0.257,0.165,2.9,0.301,0.153,2.9,0.336,0.147
21,40,3.5,0.104,0.464,2.9,0.250,0.149,2.9,0.286,0.138,2.9,0.314,0.134
22,40,3.5,0.113,0.413,2.9,0.243,0.136,2.9,0.273,0.127,2.9,0.296,0.123
23,40,3.5,0.121,0.353,2.9,0.233,0.120,2.9,0.256,0.113,2.9,0.273,0.110
24,40,3.5,0.083,0.534,2.9,0.249,0.165,2.9,0.294,0.153,2.9,0.333,0.146
25,40,3.5,0.097,0.456,2.9,0.240,0.145,2.9,0.277,0.135,2.9,0.305,0.130
26,40,3.5,0.109,0.390,2.9,0.231,0.128,2.9,0.259,0.120,2.9,0.280,0.117
27,40,3.5,0.115,0.342,2.9,0.224,0.115,2.9,0.245,0.110,2.9,0.262,0.106
28,40,3.5,0.123,0.281,2.9,0.211,0.099,2.9,0.226,0.095,2.9,0.238,0.093
29,40,3.5,0.077,0.608,2.9,0.263,0.185,2.9,0.319,0.170,2.9,0.363,0.163
30,40,3.5,0.091,0.534,2.9,0.257,0.167,2.9,0.303,0.154,2.9,0.338,0.149
31,40,3.5,0.103,0.471,2.9,0.251,0.151,2.9,0.288,0.141,2.9,0.318,0.135
32,40,3.5,0.112,0.418,2.9,0.246,0.137,2.9,0.274,0.129,2.9,0.298,0.125
33,40,3.5,0.120,0.359,2.9,0.235,0.121,2.9,0.257,0.115,2.9,0.275,0.112
34,40,3.5,0.089,0.479,2.9,0.238,0.150,2.9,0.277,0.139,2.9,0.310,0.134
35,40,3.5,0.102,0.399,2.9,0.226,0.129,2.9,0.256,0.121,2.9,0.279,0.118
36,40,3.5,0.113,0.334,2.9,0.216,0.113,2.9,0.238,0.106,2.9,0.255,0.103
37,40,3.5,0.119,0.289,2.9,0.208,0.101,2.9,0.224,0.096,2.9,0.237,0.094
38,40,3.5,0.126,0.234,2.9,0.197,0.086,2.9,0.206,0.083,2.9,0.215,0.081
39,40,3.5,0.089,0.483,2.9,0.238,0.152,2.9,0.278,0.141,2.9,0.311,0.135
40,40,3.5,0.102,0.414,2.9,0.230,0.134,2.9,0.262,0.125,2.9,0.286,0.121
41,40,3.5,0.110,0.362,2.9,0.223,0.121,2.9,0.248,0.113,2.9,0.267,0.110
42,40,3.5,0.117,0.323,2.9,0.218,0.111,2.9,0.238,0.105,2.9,0.254,0.102
43,40,3.5,0.077,0.592,2.9,0.259,0.181,2.9,0.312,0.167,2.9,0.355,0.160
44,40,3.5,0.091,0.520,2.9,0.255,0.162,2.9,0.298,0.151,2.9,0.333,0.145
45,40,3.5,0.103,0.465,2.9,0.250,0.149,2.9,0.286,0.139,2.9,0.315,0.134
46,40,3.5,0.112,0.415,2.9,0.245,0.136,2.9,0.273,0.128,2.9,0.297,0.123
47,50,3.5,0.050,0.658,2.9,0.256,0.206,2.9,0.319,0.186,2.9,0.370,0.175
48,50,3.5,0.063,0.618,2.9,0.261,0.195,2.9,0.317,0.177,2.9,0.363,0.167
49,50,3.5,0.077,0.579,2.9,0.264,0.185,2.9,0.314,0.169,2.9,0.354,0.160
50,50,3.5,0.087,0.546,2.9,0.266,0.176,2.9,0.311,0.161,2.9,0.347,0.153
51,50,3.5,0.074,0.507,2.9,0.235,0.166,2.9,0.279,0.151,2.9,0.314,0.142
52,50,3.5,0.090,0.448,2.9,0.233,0.150,2.9,0.269,0.137,2.9,0.297,0.130
