YEAR,MO,DY,YB,HR,,ROOM-T,CLOD-S,RHEX-S,AHEX-S,FS,ROOM-H,CLOD-L,RHEX-L,AHEX-L,FL,MRT'
   0, 1, 7,6,10,0, 22.00,  51.2,  49.2,  49.2,10,  6.66,   0.6,   0.6,   0.6,10, 27.68
   0, 1, 7,6,11,0, 22.00,  51.8,  50.8,  48.8,10,  6.66,   0.6,   0.6,  -1.0,10, 27.63
   0, 1, 7,6,12,0, 22.00,  52.7,  52.1,  50.2,10,  6.66,   0.6,   0.6,  -1.0,10, 27.62
   0, 1, 7,6,13,0, 22.00,  53.7,  53.6,  51.8,10,  6.66,   0.6,   0.6,  -1.0,10, 27.67
   0, 1, 7,6,14,0, 22.00,  54.8,  55.0,  53.3,10,  6.66,   0.6,   0.6,  -1.0,10, 27.75
   0, 1, 7,6,15,0, 22.00,  55.9,  56.5,  54.7,10,  6.66,   0.6,   0.6,  -1.1,10, 27.85
   0, 1, 7,6,16,0, 22.00,  49.9,  50.7,  48.9,10,  6.66,   0.5,   0.5,  -1.1,10, 27.24
   0, 1, 7,6,17,0, 22.00,  43.8,  44.8,  43.0,10,  6.66,   0.5,   0.5,  -1.1,10, 26.61
   0, 1, 7,6,18,0, 22.00,  44.6,  45.8,  43.9,10,  6.66,   0.5,   0.5,  -1.1,10, 26.71
   0, 1, 7,6,19,0, 22.00,  45.3,  46.6,  44.7,10,  6.66,   0.5,   0.5,  -1.1,10, 26.78
   0, 1, 7,6,20,0, 22.00,  45.7,  47.2,  45.2,10,  6.66,   0.5,   0.5,  -1.1,10, 26.83
   0, 1, 7,6,21,0, 26.02,  45.9,   0.0,   0.0, 9,  6.69,   0.5,   0.0,   0.0, 9, 28.07
   0, 1, 7,6,22,0, 26.99,  28.1,   0.0,   0.0, 9,  6.70,   0.3,   0.0,   0.0, 9, 28.28
   0, 1, 7,6,23,0, 26.18,  10.1,   0.0,   0.0, 9,  6.71,   0.2,   0.0,   0.0, 9, 26.51
   0, 1, 7,6,24,0, 24.87,  -1.0,   0.0,   0.0, 9,  6.71,   0.1,   0.0,   0.0, 9, 24.55
   0, 1, 8,7, 1,0, 23.18, -12.3,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 22.31
   0, 1, 8,7, 2,0, 22.13, -13.0,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 21.24
   0, 1, 8,7, 3,0, 21.41, -13.7,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 20.59
   0, 1, 8,7, 4,0, 20.87, -14.4,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 20.15
   0, 1, 8,7, 5,0, 20.44, -15.2,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 19.81
   0, 1, 8,7, 6,0, 20.06, -16.0,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 19.50
   0, 1, 8,7, 7,0, 19.72, -16.8,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 19.22
   0, 1, 8,7, 8,0, 19.39, -17.5,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 18.93
   0, 1, 8,7, 9,0, 22.00,  17.5,   1.2,   1.2,10,  6.66,   0.3,   1.2,   1.2,10, 23.19
   0, 1, 8,7,10,0, 22.00,  53.2,  55.0,  55.0,10,  6.66,   0.6,   0.7,   0.7,10, 27.95
   0, 1, 8,7,11,0, 22.00,  53.5,  55.9,  54.0,10,  6.66,   0.6,   0.6,  -0.7,10, 27.93
   0, 1, 8,7,12,0, 22.00,  54.2,  56.7,  55.0,10,  6.66,   0.6,   0.6,  -0.6,10, 27.94
   0, 1, 8,7,13,0, 22.00,  55.1,  57.7,  56.0,10,  6.66,   0.6,   0.6,  -0.6,10, 27.99
   0, 1, 8,7,14,0, 22.00,  56.1,  58.8,  57.2,10,  6.66,   0.6,   0.6,  -0.7,10, 28.07
   0, 1, 8,7,15,0, 22.00,  57.1,  59.9,  58.3,10,  6.66,   0.6,   0.6,  -0.7,10, 28.16
   0, 1, 8,7,16,0, 22.00,  51.0,  53.8,  52.1,10,  6.66,   0.5,   0.5,  -0.8,10, 27.52
   0, 1, 8,7,17,0, 22.00,  44.6,  47.5,  45.7,10,  6.66,   0.5,   0.5,  -0.9,10, 26.87
   0, 1, 8,7,18,0, 22.00,  45.0,  48.0,  46.1,10,  6.66,   0.5,   0.5,  -1.0,10, 26.91
   0, 1, 8,7,19,0, 22.00,  45.3,  48.3,  46.4,10,  6.66,   0.5,   0.5,  -1.0,10, 26.94
   0, 1, 8,7,20,0, 22.00,  45.5,  48.5,  46.5,10,  6.66,   0.5,   0.5,  -0.9,10, 26.96
   0, 1, 8,7,21,0, 26.11,  45.6,   0.0,   0.0, 9,  6.69,   0.5,   0.0,   0.0, 9, 28.20
   0, 1, 8,7,22,0, 27.11,  27.6,   0.0,   0.0, 9,  6.70,   0.3,   0.0,   0.0, 9, 28.43
   0, 1, 8,7,23,0, 26.30,   9.4,   0.0,   0.0, 9,  6.71,   0.2,   0.0,   0.0, 9, 26.65
   0, 1, 8,7,24,0, 24.97,  -1.8,   0.0,   0.0, 9,  6.71,   0.1,   0.0,   0.0, 9, 24.66
   0, 1, 9,8, 1,0, 23.27, -13.2,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 22.38
   0, 1, 9,8, 2,0, 22.18, -14.0,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 21.28
   0, 1, 9,8, 3,0, 21.43, -14.8,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 20.60
   0, 1, 9,8, 4,0, 20.87, -15.6,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 20.13
   0, 1, 9,8, 5,0, 20.41, -16.4,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 19.76
   0, 1, 9,8, 6,0, 20.02, -17.1,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 19.44
   0, 1, 9,8, 7,0, 19.66, -17.8,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 19.14
   0, 1, 9,8, 8,0, 19.33, -18.5,   0.0,   0.0, 9,  6.71,   0.0,   0.0,   0.0, 9, 18.86
   0, 1, 9,8, 9,0, 22.00,  16.7,   0.6,   0.6,10,  6.66,   0.3,   1.2,   1.2,10, 23.14
   0, 1, 9,8,10,0, 22.00,  52.4,  54.9,  54.9,10,  6.66,   0.6,   0.7,   0.7,10, 27.94
   0, 1, 9,8,11,0, 22.00,  53.0,  55.8,  53.8,10,  6.66,   0.6,   0.6,  -0.9,10, 27.93
   0, 1, 9,8,12,0, 22.00,  53.8,  56.8,  54.9,10,  6.66,   0.6,   0.6,  -0.9,10, 27.95
   0, 1, 9,8,13,0, 22.00,  54.8,  57.9,  56.1,10,  6.66,   0.6,   0.6,  -1.0,10, 28.01
   0, 1, 9,8,14,0, 22.00,  55.8,  59.0,  57.3,10,  6.66,   0.6,   0.6,  -1.1,10, 28.09
   0, 1, 9,8,15,0, 22.00,  56.9,  60.1,  58.5,10,  6.66,   0.6,   0.6,  -1.1,10, 28.18
   0, 1, 9,8,16,0, 22.00,  50.9,  54.2,  52.5,10,  6.66,   0.5,   0.5,  -1.0,10, 27.56
   0, 1, 9,8,17,0, 22.00,  44.9,  48.1,  46.4,10,  6.66,   0.5,   0.5,  -1.0,10, 26.93
   0, 1, 9,8,18,0, 22.00,  45.8,  49.1,  47.3,10,  6.66,   0.5,   0.5,  -1.0,10, 27.03
